1534706974.31317806243896484375, [64, 56]
1534706978.855762958526611328125, [64, 200]
1534706978.8562090396881103515625, [64, 120]
1534706978.8566529750823974609375, [64, 128]
1534706978.8570950031280517578125, [64, 56]
1534706978.8575420379638671875, [64, 144]
1534706978.8579719066619873046875, [64, 72]
1534706978.8584079742431640625, [64, 112]
1534706978.85889911651611328125, [64, 120]
1534706978.8593499660491943359375, [64, 224]
1534706978.8598001003265380859375, [64, 176]
1534706978.8602430820465087890625, [64, 120]
1534706978.8606860637664794921875, [64, 120]
1534706978.861125946044921875, [64, 56]
1534706978.861568927764892578125, [64, 136]
1534706978.8620140552520751953125, [64, 96]
1534706978.8624880313873291015625, [63, 208]
1534706978.8629589080810546875, [64, 224]
1534706978.86341094970703125, [64, 128]
1534706978.863864898681640625, [64, 200]
1534706978.864304065704345703125, [64, 112]
1534706978.864749908447265625, [64, 24]
1534706978.865191936492919921875, [64, 128]
1534706978.8656389713287353515625, [64, 88]
1534706978.86608600616455078125, [64, 136]
1534706978.8665421009063720703125, [64, 176]
1534706978.8669860363006591796875, [64, 88]
1534706978.8674309253692626953125, [64, 152]
1534706978.86787509918212890625, [64, 64]
1534706978.868319034576416015625, [64, 160]
1534706978.86876392364501953125, [63, 200]
1534706978.869203090667724609375, [63, 224]
1534706978.86964511871337890625, [63, 208]
1534706978.87007808685302734375, [64, 112]
1534706978.8705310821533203125, [64, 72]
1534706978.8709690570831298828125, [64, 40]
1534706978.871417999267578125, [64, 16]
1534706978.8718559741973876953125, [64, 40]
1534706978.8723430633544921875, [64, 104]
1534706978.872806072235107421875, [63, 144]
1534706978.8732550144195556640625, [64, 88]
1534706978.873693943023681640625, [63, 224]
1534706978.87413692474365234375, [64, 64]
1534706978.8745911121368408203125, [63, 184]
1534706978.87503910064697265625, [64, 224]
1534706978.8754799365997314453125, [64, 112]
1534706978.87592411041259765625, [64, 120]
1534706978.8763620853424072265625, [64, 56]
1534706978.8768060207366943359375, [64, 216]
1534706978.8772430419921875, [64, 0]
1534706978.877684116363525390625, [64, 32]
1534706978.8781259059906005859375, [64, 192]
1534706978.878676891326904296875, [64, 200]
1534706978.8791530132293701171875, [63, 184]
1534706978.8796160221099853515625, [64, 48]
1534706978.880072116851806640625, [64, 192]
1534706978.8805100917816162109375, [64, 136]
1534706978.880950927734375, [64, 64]
1534706978.8815090656280517578125, [64, 152]
1534706978.88201808929443359375, [64, 224]
1534706978.8824920654296875, [64, 48]
1534706978.8829500675201416015625, [64, 88]
1534706978.8836688995361328125, [64, 80]
1534706978.884191989898681640625, [63, 200]
1534706978.884665966033935546875, [64, 104]
1534706978.8851220607757568359375, [64, 112]
1534706978.8855879306793212890625, [63, 248]
1534706978.8860380649566650390625, [64, 104]
1534706978.88648700714111328125, [64, 80]
1534706978.8869469165802001953125, [64, 72]
1534706978.887401103973388671875, [63, 248]
1534706978.8878459930419921875, [64, 120]
1534706978.888290882110595703125, [64, 40]
1534706978.8887341022491455078125, [64, 72]
1534706978.889172077178955078125, [64, 160]
1534706978.8896210193634033203125, [64, 136]
1534706978.890059947967529296875, [64, 176]
1534706978.8905150890350341796875, [64, 64]
1534706978.890964031219482421875, [64, 232]
1534706978.89140796661376953125, [64, 24]
1534706978.8919010162353515625, [64, 128]
1534706978.8923470973968505859375, [64, 88]
1534706978.892798900604248046875, [64, 56]
1534706978.8932359218597412109375, [64, 208]
1534706978.893682003021240234375, [64, 48]
1534706978.8941249847412109375, [65, 0]
1534706978.894618988037109375, [64, 32]
1534706978.895081043243408203125, [64, 232]
1534706978.8955230712890625, [64, 8]
1534706978.8959739208221435546875, [64, 8]
1534706978.89640903472900390625, [64, 224]
1534706978.8968551158905029296875, [65, 24]
1534706978.8973009586334228515625, [64, 240]
1534706978.897739887237548828125, [64, 160]
1534706978.8981831073760986328125, [64, 56]
1534706978.89867401123046875, [64, 8]
1534706978.8991260528564453125, [64, 72]
1534706978.89957904815673828125, [64, 64]
1534706978.90001392364501953125, [65, 0]
1534706978.9004580974578857421875, [64, 176]
1534706978.9008929729461669921875, [64, 64]
1534706978.9013559818267822265625, [64, 176]
1534706978.9018189907073974609375, [63, 240]
1534706978.9022579193115234375, [64, 80]
1534706978.902760982513427734375, [64, 112]
1534706978.9032270908355712890625, [64, 144]
1534706978.9036800861358642578125, [64, 200]
1534706978.90412807464599609375, [64, 232]
1534706978.90456295013427734375, [64, 88]
1534706978.9050009250640869140625, [63, 224]
1534706978.9054470062255859375, [64, 152]
1534706978.9058840274810791015625, [64, 56]
1534706978.906321048736572265625, [64, 176]
1534706978.9068200588226318359375, [64, 80]
1534706978.9072840213775634765625, [64, 128]
1534706978.90773296356201171875, [64, 32]
1534706978.908174991607666015625, [64, 88]
1534706978.9086101055145263671875, [64, 152]
1534706978.90904903411865234375, [64, 200]
1534706978.9094879627227783203125, [64, 104]
1534706978.90993499755859375, [64, 208]
1534706978.9104549884796142578125, [64, 232]
1534706978.910923004150390625, [64, 56]
1534706978.911365985870361328125, [64, 192]
1534706978.911808013916015625, [64, 56]
1534706978.912251949310302734375, [64, 16]
1534706978.9126980304718017578125, [64, 144]
1534706978.91314792633056640625, [64, 72]
1534706978.913589000701904296875, [64, 120]
1534706978.9140250682830810546875, [64, 96]
1534706978.9145009517669677734375, [64, 232]
1534706978.923007965087890625, [64, 208]
1534706978.923840999603271484375, [64, 112]
1534706978.9244349002838134765625, [64, 144]
1534706978.9249579906463623046875, [64, 136]
1534706978.9254639148712158203125, [64, 48]
1534706978.9259579181671142578125, [64, 192]
1534706978.9266560077667236328125, [64, 40]
1534706978.929915904998779296875, [64, 64]
1534706978.9309329986572265625, [64, 64]
1534706978.931622982025146484375, [64, 48]
1534706978.932199954986572265625, [64, 184]
1534706978.9327199459075927734375, [64, 144]
1534706978.933228015899658203125, [64, 40]
1534706978.9337379932403564453125, [64, 144]
1534706978.9388730525970458984375, [64, 104]
1534706978.939652919769287109375, [64, 64]
1534706978.940229892730712890625, [64, 72]
1534706978.9407711029052734375, [64, 104]
1534706978.9412949085235595703125, [64, 104]
1534706978.9418280124664306640625, [64, 32]
1534706978.9423730373382568359375, [64, 16]
1534706978.9430329799652099609375, [64, 160]
1534706978.94355106353759765625, [64, 152]
1534706978.944056987762451171875, [64, 136]
1534706978.9469439983367919921875, [64, 88]
1534706978.94797992706298828125, [64, 120]
1534706978.9485719203948974609375, [63, 152]
1534706978.9490950107574462890625, [64, 176]
1534706978.949573040008544921875, [64, 64]
1534706978.950397014617919921875, [64, 40]
1534706978.9546411037445068359375, [64, 112]
1534706978.955318927764892578125, [63, 248]
1534706978.9558870792388916015625, [64, 48]
1534706978.9564120769500732421875, [65, 0]
1534706978.95691394805908203125, [64, 64]
1534706978.957417011260986328125, [64, 112]
1534706978.957932949066162109375, [64, 80]
1534706978.9587719440460205078125, [64, 184]
1534706978.959618091583251953125, [64, 32]
1534706978.960196971893310546875, [64, 208]
1534706978.960671901702880859375, [64, 128]
1534706978.9611260890960693359375, [64, 88]
1534706978.9615681171417236328125, [64, 184]
1534706978.962006092071533203125, [64, 152]
1534706978.962584972381591796875, [64, 104]
1534706978.963078975677490234375, [64, 200]
1534706978.9635388851165771484375, [64, 112]
1534706978.96397304534912109375, [64, 72]
1534706978.9644000530242919921875, [64, 88]
1534706978.964890003204345703125, [64, 176]
1534706978.96533298492431640625, [64, 72]
1534706978.9657781124114990234375, [64, 24]
1534706978.966207027435302734375, [64, 104]
1534706978.966876983642578125, [64, 112]
1534706978.967382907867431640625, [63, 224]
1534706978.9678480625152587890625, [64, 80]
1534706978.9682910442352294921875, [64, 80]
1534706978.968720912933349609375, [64, 128]
1534706978.9691550731658935546875, [64, 120]
1534706978.969573974609375, [64, 160]
1534706978.9700000286102294921875, [64, 192]
1534706978.9705450534820556640625, [64, 8]
1534706978.9710199832916259765625, [63, 240]
1534706978.9714629650115966796875, [63, 152]
1534706978.97189998626708984375, [64, 112]
1534706978.972332000732421875, [64, 96]
1534706978.9727630615234375, [64, 200]
1534706978.9731810092926025390625, [63, 248]
1534706978.97360992431640625, [64, 64]
1534706978.974028110504150390625, [64, 16]
1534706978.974575042724609375, [64, 152]
1534706978.975059986114501953125, [64, 88]
1534706978.9755189418792724609375, [64, 88]
1534706978.9759790897369384765625, [64, 152]
1534706978.9764120578765869140625, [64, 144]
1534706978.9768660068511962890625, [64, 120]
1534706978.9773099422454833984375, [64, 152]
1534706978.9777610301971435546875, [64, 160]
1534706978.9781959056854248046875, [64, 72]
1534706978.9786880016326904296875, [64, 112]
1534706978.979137897491455078125, [64, 88]
1534706978.979590892791748046875, [64, 128]
1534706978.9800350666046142578125, [64, 80]
1534706978.980474948883056640625, [64, 160]
1534706978.9809129238128662109375, [64, 8]
1534706978.98134899139404296875, [64, 64]
1534706978.981954097747802734375, [63, 200]
1534706978.9824678897857666015625, [64, 72]
1534706978.98293304443359375, [64, 64]
1534706978.983397960662841796875, [64, 104]
1534706978.983872890472412109375, [64, 64]
1534706978.984322071075439453125, [63, 248]
1534706978.9847850799560546875, [64, 136]
1534706978.9852321147918701171875, [64, 120]
1534706978.985683917999267578125, [63, 224]
1534706978.9861280918121337890625, [64, 128]
1534706978.9866149425506591796875, [64, 128]
1534706978.9870688915252685546875, [64, 200]
1534706978.9875171184539794921875, [64, 8]
1534706978.9879601001739501953125, [64, 144]
1534706978.988399982452392578125, [65, 48]
1534706978.9888451099395751953125, [64, 160]
1534706978.9892790317535400390625, [64, 192]
1534706978.9897239208221435546875, [64, 64]
1534706978.9901669025421142578125, [64, 104]
1534706978.990624904632568359375, [64, 120]
1534706978.9910809993743896484375, [64, 0]
1534706978.9915320873260498046875, [64, 40]
1534706978.9919750690460205078125, [64, 64]
1534706978.9924209117889404296875, [63, 200]
1534706978.9929020404815673828125, [64, 32]
1534706978.99335002899169921875, [64, 152]
1534706978.9937980175018310546875, [64, 152]
1534706978.994246006011962890625, [64, 216]
1534706978.994740009307861328125, [64, 144]
1534706978.9951999187469482421875, [64, 152]
1534706978.9956510066986083984375, [64, 160]
1534706978.9960949420928955078125, [64, 152]
1534706978.9965341091156005859375, [64, 88]
1534706978.9972989559173583984375, [64, 120]
1534706978.9978311061859130859375, [64, 152]
1534706978.998310089111328125, [64, 248]
1534706978.9988439083099365234375, [64, 128]
1534706978.999301910400390625, [64, 160]
1534706978.9997470378875732421875, [64, 216]
1534706979.0002009868621826171875, [64, 152]
1534706979.0006439685821533203125, [64, 32]
1534706979.0010869503021240234375, [64, 40]
1534706979.0015280246734619140625, [64, 64]
1534706979.0019700527191162109375, [63, 200]
1534706979.002460002899169921875, [64, 136]
1534706979.0029470920562744140625, [64, 120]
1534706979.0034160614013671875, [64, 104]
1534706979.003859043121337890625, [64, 144]
1534706979.0042979717254638671875, [64, 96]
1534706979.0048859119415283203125, [64, 56]
1534706979.0053861141204833984375, [64, 56]
1534706979.005855083465576171875, [64, 56]
1534706979.006309986114501953125, [64, 232]
1534706979.006844997406005859375, [64, 136]
1534706979.0073039531707763671875, [64, 16]
1534706979.0077550411224365234375, [64, 40]
1534706979.008204936981201171875, [64, 32]
1534706979.0086390972137451171875, [64, 104]
1534706979.00907993316650390625, [64, 192]
1534706979.009521961212158203125, [64, 64]
1534706979.0099658966064453125, [64, 96]
1534706979.010406970977783203125, [64, 72]
1534706979.0108969211578369140625, [64, 88]
1534706979.0113279819488525390625, [65, 32]
1534706979.0117599964141845703125, [64, 80]
1534706979.0122330188751220703125, [64, 128]
1534706979.0126740932464599609375, [64, 72]
1534706979.013102054595947265625, [64, 144]
1534706979.0135300159454345703125, [64, 192]
1534706979.0139629840850830078125, [64, 16]
1534706979.014400005340576171875, [64, 224]
1534706979.015038967132568359375, [64, 24]
1534706979.0154969692230224609375, [64, 96]
1534706979.0159409046173095703125, [64, 128]
1534706979.0163860321044921875, [64, 240]
1534706979.0168220996856689453125, [64, 224]
1534706979.017261028289794921875, [64, 232]
1534706979.0176980495452880859375, [64, 160]
1534706979.0181300640106201171875, [64, 128]
1534706979.0187718868255615234375, [64, 120]
1534706979.019236087799072265625, [64, 64]
1534706979.019680023193359375, [64, 184]
1534706979.020111083984375, [64, 104]
1534706979.0205490589141845703125, [64, 104]
1534706979.0209789276123046875, [64, 144]
1534706979.02145099639892578125, [64, 200]
1534706979.021894931793212890625, [64, 112]
1534706979.0223300457000732421875, [63, 224]
1534706979.0229129791259765625, [64, 128]
1534706979.0233809947967529296875, [64, 16]
1534706979.0238430500030517578125, [64, 144]
1534706979.0242938995361328125, [64, 88]
1534706979.0247440338134765625, [65, 16]
1534706979.025187015533447265625, [64, 224]
1534706979.02563190460205078125, [64, 176]
1534706979.0260798931121826171875, [64, 160]
1534706979.0265309810638427734375, [64, 216]
1534706979.026978969573974609375, [64, 56]
1534706979.02741909027099609375, [64, 128]
1534706979.027862071990966796875, [64, 80]
1534706979.0283050537109375, [64, 216]
1534706979.0287449359893798828125, [64, 24]
1534706979.0291850566864013671875, [64, 16]
1534706979.0296289920806884765625, [64, 8]
1534706979.0300738811492919921875, [63, 248]
1534706979.030518054962158203125, [64, 208]
1534706979.031002044677734375, [64, 128]
1534706979.0314400196075439453125, [63, 232]
1534706979.031897068023681640625, [64, 8]
1534706979.032330989837646484375, [64, 176]
1534706979.0327761173248291015625, [64, 40]
1534706979.03322601318359375, [64, 128]
1534706979.0336630344390869140625, [64, 72]
1534706979.0341069698333740234375, [64, 72]
1534706979.034555912017822265625, [64, 40]
1534706979.035007953643798828125, [64, 104]
1534706979.0354440212249755859375, [64, 32]
1534706979.0358889102935791015625, [64, 88]
1534706979.0363199710845947265625, [64, 88]
1534706979.0367701053619384765625, [64, 184]
1534706979.037210941314697265625, [64, 72]
1534706979.03765392303466796875, [63, 208]
1534706979.0380899906158447265625, [64, 96]
1534706979.038546085357666015625, [64, 104]
1534706979.03898906707763671875, [64, 112]
1534706979.039433956146240234375, [64, 144]
1534706979.0398819446563720703125, [64, 128]
1534706979.040648937225341796875, [64, 120]
1534706979.0411789417266845703125, [64, 40]
1534706979.0416529178619384765625, [64, 128]
1534706979.0421049594879150390625, [64, 40]
1534706979.0426290035247802734375, [65, 64]
1534706979.043198108673095703125, [64, 48]
1534706979.04366302490234375, [64, 72]
