1534706664.454792022705078125, [65, 8, 247, 48, 5, 152]
1534706977.3974769115447998046875, [64, 136]
1534706977.397923946380615234375, [64, 64]
1534706977.39836788177490234375, [64, 72]
1534706977.3988590240478515625, [64, 136]
1534706977.3992960453033447265625, [64, 232]
1534706977.39974308013916015625, [64, 152]
1534706977.400186061859130859375, [64, 56]
1534706977.40063190460205078125, [64, 96]
1534706977.4013988971710205078125, [64, 136]
1534706977.401978969573974609375, [64, 128]
1534706977.4024899005889892578125, [64, 160]
1534706977.4029500484466552734375, [64, 224]
1534706977.40340709686279296875, [64, 48]
1534706977.4038639068603515625, [64, 216]
1534706977.404305934906005859375, [64, 176]
1534706977.4047510623931884765625, [64, 112]
1534706977.40519809722900390625, [64, 216]
1534706977.40563201904296875, [64, 152]
1534706977.406075000762939453125, [64, 208]
1534706977.406536102294921875, [64, 144]
1534706977.4069728851318359375, [64, 232]
1534706977.4074230194091796875, [64, 152]
1534706977.407864093780517578125, [64, 128]
1534706977.408298969268798828125, [64, 136]
1534706977.408730030059814453125, [64, 176]
1534706977.4091739654541015625, [64, 224]
1534706977.4096100330352783203125, [64, 88]
1534706977.410049915313720703125, [64, 176]
1534706977.4104969501495361328125, [64, 104]
1534706977.41094303131103515625, [64, 192]
1534706977.4114201068878173828125, [64, 64]
1534706977.411869049072265625, [64, 112]
1534706977.4123070240020751953125, [64, 192]
1534706977.4127490520477294921875, [64, 32]
1534706977.413197040557861328125, [64, 80]
1534706977.41364192962646484375, [64, 8]
1534706977.41407299041748046875, [64, 160]
1534706977.4145219326019287109375, [64, 16]
1534706977.4150180816650390625, [64, 88]
1534706977.41549396514892578125, [64, 136]
1534706977.41594409942626953125, [64, 80]
1534706977.416389942169189453125, [64, 152]
1534706977.416840076446533203125, [64, 120]
1534706977.417275905609130859375, [64, 152]
1534706977.41771602630615234375, [63, 200]
1534706977.4181630611419677734375, [63, 232]
1534706977.418653964996337890625, [64, 88]
1534706977.41911792755126953125, [64, 80]
1534706977.4195640087127685546875, [64, 136]
1534706977.4200150966644287109375, [64, 80]
1534706977.42045497894287109375, [64, 80]
1534706977.4209430217742919921875, [64, 136]
1534706977.4213941097259521484375, [64, 80]
1534706977.4218490123748779296875, [64, 80]
1534706977.4222829341888427734375, [64, 248]
1534706977.4227969646453857421875, [64, 16]
1534706977.4232599735260009765625, [64, 152]
1534706977.4237039089202880859375, [64, 128]
1534706977.424148082733154296875, [64, 56]
1534706977.424583911895751953125, [64, 96]
1534706977.4250290393829345703125, [64, 224]
1534706977.4254739284515380859375, [64, 136]
1534706977.4259159564971923828125, [65, 16]
1534706977.4263560771942138671875, [64, 104]
1534706977.426846981048583984375, [64, 80]
1534706977.4272959232330322265625, [64, 112]
1534706977.4277400970458984375, [64, 128]
1534706977.428185939788818359375, [64, 88]
1534706977.428638935089111328125, [65, 48]
1534706977.4290831089019775390625, [64, 96]
1534706977.4295270442962646484375, [64, 136]
1534706977.429975032806396484375, [64, 88]
1534706977.43048095703125, [64, 96]
1534706977.430944919586181640625, [64, 136]
1534706977.431397914886474609375, [64, 128]
1534706977.4318549633026123046875, [64, 72]
1534706977.4323050975799560546875, [64, 104]
1534706977.4327480792999267578125, [64, 80]
1534706977.4331901073455810546875, [64, 192]
1534706977.4336359500885009765625, [64, 120]
1534706977.43408107757568359375, [64, 128]
1534706977.4345300197601318359375, [64, 56]
1534706977.4349811077117919921875, [64, 96]
1534706977.4354259967803955078125, [64, 152]
1534706977.4358670711517333984375, [64, 128]
1534706977.4363110065460205078125, [64, 128]
1534706977.436750888824462890625, [64, 104]
1534706977.4371860027313232421875, [64, 24]
1534706977.437633037567138671875, [64, 144]
1534706977.438076019287109375, [64, 112]
1534706977.4385259151458740234375, [64, 24]
1534706977.4389629364013671875, [64, 96]
1534706977.4394099712371826171875, [64, 152]
1534706977.4398710727691650390625, [65, 0]
1534706977.4403369426727294921875, [64, 208]
1534706977.4407870769500732421875, [64, 96]
1534706977.4412329196929931640625, [64, 120]
1534706977.441668987274169921875, [64, 8]
1534706977.4421169757843017578125, [64, 240]
1534706977.4426090717315673828125, [64, 176]
1534706977.4430539608001708984375, [64, 56]
1534706977.44350910186767578125, [64, 96]
1534706977.4442269802093505859375, [64, 104]
1534706977.4447510242462158203125, [64, 96]
1534706977.445211887359619140625, [64, 200]
1534706977.4456660747528076171875, [64, 40]
1534706977.4461119174957275390625, [64, 72]
1534706977.44661808013916015625, [64, 160]
1534706977.4470770359039306640625, [64, 120]
1534706977.4475328922271728515625, [64, 176]
1534706977.447978973388671875, [64, 136]
1534706977.4484260082244873046875, [64, 120]
1534706977.448873043060302734375, [64, 16]
1534706977.4493610858917236328125, [64, 48]
1534706977.44983196258544921875, [64, 240]
1534706977.450292110443115234375, [64, 136]
1534706977.4507999420166015625, [64, 128]
1534706977.4512650966644287109375, [64, 96]
1534706977.4517199993133544921875, [63, 248]
1534706977.4521720409393310546875, [64, 160]
1534706977.4526119232177734375, [64, 184]
1534706977.45306110382080078125, [64, 112]
1534706977.4535028934478759765625, [64, 152]
1534706977.4539411067962646484375, [64, 72]
1534706977.45438098907470703125, [64, 72]
1534706977.454885959625244140625, [64, 64]
1534706977.4553339481353759765625, [64, 112]
1534706977.4557769298553466796875, [64, 176]
1534706977.4562261104583740234375, [64, 48]
1534706977.456654071807861328125, [64, 72]
1534706977.4570949077606201171875, [64, 160]
1534706977.45753002166748046875, [63, 224]
1534706977.4579670429229736328125, [64, 144]
1534706977.4584128856658935546875, [63, 224]
1534706977.45893096923828125, [64, 40]
1534706977.4593870639801025390625, [65, 8]
1534706977.45983409881591796875, [64, 152]
1534706977.460278987884521484375, [64, 112]
1534706977.4607160091400146484375, [64, 16]
1534706977.4611608982086181640625, [64, 144]
1534706977.4616119861602783203125, [64, 152]
1534706977.4620459079742431640625, [64, 40]
1534706977.4625089168548583984375, [64, 0]
1534706977.4629590511322021484375, [64, 40]
1534706977.4634020328521728515625, [64, 160]
1534706977.4638340473175048828125, [64, 248]
1534706977.4642760753631591796875, [64, 120]
1534706977.4647190570831298828125, [64, 200]
1534706977.465159893035888671875, [64, 120]
1534706977.4656069278717041015625, [64, 80]
1534706977.46605396270751953125, [64, 192]
1534706977.4665050506591796875, [64, 136]
1534706977.466949939727783203125, [64, 200]
1534706977.4673941135406494140625, [64, 192]
1534706977.4678409099578857421875, [64, 104]
1534706977.468328952789306640625, [64, 48]
1534706977.468782901763916015625, [64, 112]
1534706977.469233036041259765625, [64, 160]
1534706977.46967792510986328125, [64, 152]
1534706977.4701220989227294921875, [64, 216]
1534706977.4706020355224609375, [64, 96]
1534706977.471044063568115234375, [64, 48]
1534706977.4714839458465576171875, [64, 192]
1534706977.471931934356689453125, [64, 48]
1534706977.47237396240234375, [64, 120]
1534706977.4728100299835205078125, [64, 232]
1534706977.473249912261962890625, [64, 24]
1534706977.47369098663330078125, [64, 112]
1534706977.47412109375, [64, 80]
1534706977.4746000766754150390625, [64, 208]
1534706977.475058078765869140625, [64, 160]
1534706977.4754970073699951171875, [64, 200]
1534706977.4759299755096435546875, [64, 24]
1534706977.4763600826263427734375, [64, 72]
1534706977.4767940044403076171875, [63, 240]
1534706977.477222919464111328125, [64, 56]
1534706977.477674961090087890625, [64, 40]
1534706977.478126049041748046875, [64, 40]
1534706977.478746891021728515625, [63, 200]
1534706977.4792349338531494140625, [64, 112]
1534706977.479691982269287109375, [64, 104]
1534706977.480143070220947265625, [64, 152]
1534706977.4805800914764404296875, [64, 112]
1534706977.481021881103515625, [64, 72]
1534706977.491035938262939453125, [64, 112]
1534706977.4918639659881591796875, [64, 128]
1534706977.4924509525299072265625, [64, 192]
1534706977.492968082427978515625, [64, 48]
1534706977.4934680461883544921875, [64, 152]
1534706977.493957996368408203125, [64, 112]
1534706977.4946539402008056640625, [64, 152]
1534706977.49522304534912109375, [63, 240]
1534706977.4957339763641357421875, [64, 88]
1534706977.4962379932403564453125, [63, 240]
1534706977.499000072479248046875, [64, 80]
1534706977.49975109100341796875, [63, 248]
1534706977.5006129741668701171875, [64, 112]
1534706977.5011970996856689453125, [64, 152]
1534706977.5017049312591552734375, [64, 120]
1534706977.50695896148681640625, [64, 48]
1534706977.5077469348907470703125, [64, 128]
1534706977.508328914642333984375, [64, 184]
1534706977.5088689327239990234375, [64, 200]
1534706977.5093839168548583984375, [64, 72]
1534706977.5099239349365234375, [64, 232]
1534706977.5106189250946044921875, [64, 184]
1534706977.511208057403564453125, [64, 72]
1534706977.51175403594970703125, [64, 176]
1534706977.5124208927154541015625, [64, 72]
1534706977.5149219036102294921875, [64, 128]
1534706977.5158350467681884765625, [64, 176]
1534706977.5166509151458740234375, [64, 0]
1534706977.517220973968505859375, [64, 56]
1534706977.5188739299774169921875, [64, 32]
1534706977.5196249485015869140625, [64, 144]
1534706977.5201740264892578125, [63, 208]
1534706977.522862911224365234375, [64, 64]
1534706977.5236370563507080078125, [64, 192]
1534706977.5242240428924560546875, [64, 32]
1534706977.524745941162109375, [64, 184]
1534706977.5252530574798583984375, [64, 56]
1534706977.526382923126220703125, [64, 48]
1534706977.5272409915924072265625, [64, 128]
1534706977.5277578830718994140625, [64, 96]
1534706977.52822589874267578125, [63, 248]
1534706977.5286691188812255859375, [64, 88]
1534706977.5291059017181396484375, [64, 216]
1534706977.52954006195068359375, [64, 248]
1534706977.529964923858642578125, [64, 32]
1534706977.5303928852081298828125, [64, 48]
1534706977.5310170650482177734375, [63, 248]
1534706977.5314691066741943359375, [64, 144]
1534706977.5319039821624755859375, [64, 152]
1534706977.532331943511962890625, [64, 64]
1534706977.5328180789947509765625, [64, 112]
1534706977.5332710742950439453125, [64, 120]
1534706977.533710002899169921875, [64, 16]
1534706977.53415203094482421875, [64, 128]
1534706977.534781932830810546875, [64, 224]
1534706977.5352919101715087890625, [64, 152]
1534706977.5357530117034912109375, [65, 16]
1534706977.5361979007720947265625, [64, 136]
1534706977.536631107330322265625, [64, 136]
1534706977.53705692291259765625, [64, 104]
1534706977.5374801158905029296875, [64, 80]
1534706977.5379049777984619140625, [64, 104]
1534706977.5383250713348388671875, [64, 192]
1534706977.538919925689697265625, [63, 248]
1534706977.5393669605255126953125, [64, 32]
1534706977.539802074432373046875, [64, 200]
1534706977.5402400493621826171875, [64, 32]
1534706977.5406649112701416015625, [64, 136]
1534706977.541088104248046875, [64, 184]
1534706977.5415089130401611328125, [64, 104]
1534706977.5419409275054931640625, [64, 88]
1534706977.542397975921630859375, [63, 192]
1534706977.543015003204345703125, [64, 152]
1534706977.5434970855712890625, [64, 48]
1534706977.54395198822021484375, [64, 64]
1534706977.5443971157073974609375, [64, 80]
1534706977.5448429584503173828125, [64, 120]
1534706977.5452840328216552734375, [64, 24]
1534706977.5457270145416259765625, [64, 64]
1534706977.546176910400390625, [63, 208]
1534706977.5466620922088623046875, [64, 80]
1534706977.5471279621124267578125, [63, 224]
1534706977.547583103179931640625, [63, 208]
1534706977.5480220317840576171875, [64, 192]
1534706977.548470020294189453125, [64, 40]
1534706977.5489070415496826171875, [64, 192]
1534706977.5493528842926025390625, [64, 136]
1534706977.549789905548095703125, [64, 208]
1534706977.55023288726806640625, [64, 160]
1534706977.55072307586669921875, [64, 8]
1534706977.55117893218994140625, [64, 128]
1534706977.551660060882568359375, [64, 56]
1534706977.5521099567413330078125, [64, 192]
1534706977.5525500774383544921875, [64, 112]
1534706977.552999019622802734375, [64, 176]
1534706977.5534460544586181640625, [64, 152]
1534706977.5538880825042724609375, [64, 112]
1534706977.554335117340087890625, [64, 176]
1534706977.554831027984619140625, [65, 0]
1534706977.555286884307861328125, [65, 16]
1534706977.555736064910888671875, [64, 8]
1534706977.5561749935150146484375, [64, 96]
1534706977.556622982025146484375, [64, 56]
1534706977.5570609569549560546875, [64, 112]
1534706977.5575039386749267578125, [64, 16]
1534706977.5582520961761474609375, [64, 80]
1534706977.558868885040283203125, [64, 128]
1534706977.559360980987548828125, [64, 16]
1534706977.5598208904266357421875, [64, 80]
1534706977.56027889251708984375, [64, 192]
1534706977.560719966888427734375, [64, 16]
1534706977.561161041259765625, [63, 232]
1534706977.5616290569305419921875, [64, 88]
1534706977.5620849132537841796875, [64, 216]
1534706977.5625460147857666015625, [64, 16]
1534706977.56299495697021484375, [64, 120]
1534706977.5634410381317138671875, [64, 96]
1534706977.563888072967529296875, [64, 64]
1534706977.56433391571044921875, [64, 112]
1534706977.564775943756103515625, [64, 96]
1534706977.5652201175689697265625, [64, 112]
1534706977.565659046173095703125, [64, 96]
1534706977.5660979747772216796875, [64, 128]
1534706977.5665490627288818359375, [64, 56]
1534706977.566996097564697265625, [64, 72]
1534706977.5674540996551513671875, [64, 24]
1534706977.5678999423980712890625, [64, 112]
1534706977.5683329105377197265625, [64, 128]
1534706977.5687739849090576171875, [64, 88]
1534706977.5692160129547119140625, [64, 112]
1534706977.5696580410003662109375, [64, 128]
1534706977.5701038837432861328125, [64, 72]
1534706977.570557117462158203125, [64, 40]
1534706977.571013927459716796875, [64, 128]
1534706977.571465015411376953125, [64, 128]
1534706977.57190990447998046875, [64, 24]
1534706977.5723569393157958984375, [64, 0]
1534706977.5727980136871337890625, [63, 240]
1534706977.573236942291259765625, [64, 184]
1534706977.57367706298828125, [64, 192]
1534706977.574120998382568359375, [64, 80]
1534706977.57460308074951171875, [64, 136]
1534706977.5750579833984375, [64, 104]
1534706977.57550907135009765625, [64, 80]
1534706977.5759499073028564453125, [65, 32]
1534706977.576386928558349609375, [64, 224]
1534706977.576816082000732421875, [64, 104]
1534706977.5772550106048583984375, [64, 240]
1534706977.5776998996734619140625, [64, 120]
1534706977.5781419277191162109375, [64, 120]
1534706977.578710079193115234375, [64, 176]
1534706977.579205989837646484375, [64, 120]
1534706977.579680919647216796875, [64, 64]
1534706977.5801560878753662109375, [64, 152]
1534706977.580624103546142578125, [64, 136]
1534706977.58106899261474609375, [64, 144]
1534706977.581511020660400390625, [64, 32]
1534706977.5819549560546875, [64, 32]
1534706977.5823900699615478515625, [64, 72]
1534706977.582890987396240234375, [64, 152]
1534706977.5833470821380615234375, [64, 32]
1534706977.583794116973876953125, [64, 176]
1534706977.5842258930206298828125, [64, 120]
1534706977.5846641063690185546875, [64, 56]
1534706977.58510589599609375, [64, 104]
1534706977.585547924041748046875, [64, 16]
