1534707213.13813495635986328125, [64, 40, 247, 192]
1534707217.845963954925537109375, [64, 176, 247, 128]
1534707217.8465340137481689453125, [64, 112, 247, 104]
1534707217.847156047821044921875, [64, 152, 247, 208]
1534707217.8477420806884765625, [63, 224, 248, 48]
1534707217.848310947418212890625, [64, 144, 247, 200]
1534707217.84887599945068359375, [64, 48, 247, 192]
1534707217.849440097808837890625, [64, 80, 248, 56]
1534707217.849998950958251953125, [64, 104, 248, 0]
1534707217.8505799770355224609375, [64, 120, 247, 192]
1534707217.8511450290679931640625, [64, 152, 247, 248]
1534707217.8517138957977294921875, [64, 96, 247, 160]
1534707217.852283954620361328125, [64, 32, 248, 16]
1534707217.852840900421142578125, [65, 0, 247, 136]
1534707217.8534030914306640625, [64, 232, 248, 120]
1534707217.85395908355712890625, [64, 184, 248, 0]
1534707217.8545320034027099609375, [64, 80, 247, 224]
1534707217.8550989627838134765625, [64, 64, 247, 144]
1534707217.855660915374755859375, [65, 0, 248, 96]
1534707217.8562209606170654296875, [64, 128, 247, 152]
1534707217.8567879199981689453125, [64, 88, 247, 208]
1534707217.857347011566162109375, [64, 40, 248, 16]
1534707217.8579089641571044921875, [64, 32, 247, 128]
1534707217.8585269451141357421875, [64, 224, 247, 112]
1534707217.8591558933258056640625, [64, 72, 247, 120]
1534707217.8597500324249267578125, [64, 40, 247, 240]
1534707217.8603270053863525390625, [64, 112, 248, 16]
1534707217.86089992523193359375, [64, 192, 247, 144]
1534707217.8614680767059326171875, [64, 176, 247, 152]
1534707217.862030029296875, [64, 24, 248, 0]
1534707217.862606048583984375, [64, 8, 247, 232]
1534707217.863172054290771484375, [63, 208, 248, 72]
1534707217.8637340068817138671875, [63, 200, 247, 200]
1534707217.86429500579833984375, [64, 0, 247, 240]
1534707217.864861965179443359375, [63, 200, 247, 184]
1534707217.8654210567474365234375, [64, 80, 247, 248]
1534707217.8659870624542236328125, [63, 248, 247, 248]
1534707217.8665559291839599609375, [63, 224, 247, 120]
1534707217.867125034332275390625, [64, 56, 248, 16]
1534707217.8676950931549072265625, [63, 248, 247, 216]
1534707217.868259906768798828125, [63, 232, 247, 168]
1534707217.8688189983367919921875, [63, 248, 247, 192]
1534707217.8693759441375732421875, [63, 240, 248, 24]
1534707217.86993408203125, [64, 112, 247, 168]
1534707217.8705050945281982421875, [64, 24, 248, 96]
1534707217.871067047119140625, [63, 208, 247, 200]
1534707217.8716590404510498046875, [64, 16, 248, 8]
1534707217.8722379207611083984375, [64, 48, 247, 248]
1534707217.8728029727935791015625, [64, 24, 247, 136]
1534707217.8733708858489990234375, [63, 168, 247, 192]
1534707217.87393093109130859375, [65, 0, 247, 240]
1534707217.87450504302978515625, [64, 184, 247, 152]
1534707217.8750629425048828125, [64, 72, 247, 208]
1534707217.875626087188720703125, [64, 72, 247, 104]
1534707217.876182079315185546875, [64, 64, 247, 208]
1534707217.8767449855804443359375, [63, 240, 247, 192]
1534707217.8773019313812255859375, [64, 96, 248, 8]
1534707217.87786102294921875, [63, 224, 247, 200]
1534707217.8784110546112060546875, [64, 80, 248, 40]
1534707217.8790519237518310546875, [64, 56, 247, 120]
1534707217.8796288967132568359375, [63, 208, 247, 152]
1534707217.880197048187255859375, [64, 96, 247, 248]
1534707217.8807690143585205078125, [64, 120, 247, 120]
1534707217.881329059600830078125, [64, 24, 247, 152]
1534707217.8818919658660888671875, [64, 144, 248, 16]
1534707217.8826029300689697265625, [64, 120, 247, 184]
1534707217.8835430145263671875, [64, 96, 247, 128]
1534707217.88422107696533203125, [64, 216, 247, 112]
1534707217.884830951690673828125, [64, 232, 247, 216]
1534707217.885426044464111328125, [64, 240, 247, 128]
1534707217.886003971099853515625, [64, 200, 247, 152]
1534707217.8865840435028076171875, [64, 32, 247, 48]
1534707217.8871610164642333984375, [64, 120, 247, 192]
1534707217.8877260684967041015625, [64, 40, 247, 216]
1534707217.888288021087646484375, [63, 208, 247, 112]
1534707217.8888568878173828125, [63, 232, 247, 120]
1534707217.889422893524169921875, [63, 232, 247, 24]
1534707217.88998699188232421875, [63, 128, 247, 168]
1534707217.8905661106109619140625, [64, 32, 248, 16]
1534707217.8911321163177490234375, [63, 240, 247, 184]
1534707217.8916919231414794921875, [64, 80, 247, 240]
1534707217.8922588825225830078125, [64, 64, 247, 104]
1534707217.8928229808807373046875, [64, 128, 247, 160]
1534707217.8933811187744140625, [64, 104, 247, 208]
1534707217.8939340114593505859375, [63, 192, 247, 128]
1534707217.894505977630615234375, [63, 160, 247, 168]
1534707217.8950660228729248046875, [64, 56, 247, 200]
1534707217.8956239223480224609375, [63, 200, 248, 88]
1534707217.896214962005615234375, [64, 72, 247, 48]
1534707217.896791934967041015625, [64, 72, 247, 192]
1534707217.89735698699951171875, [64, 176, 247, 168]
1534707217.897921085357666015625, [64, 192, 247, 32]
1534707217.8985340595245361328125, [64, 208, 247, 224]
1534707217.899117946624755859375, [64, 32, 248, 32]
1534707217.899692058563232421875, [64, 104, 247, 208]
1534707217.9002630710601806640625, [64, 152, 247, 248]
1534707217.9008309841156005859375, [64, 40, 247, 160]
1534707217.9013919830322265625, [64, 112, 247, 248]
1534707217.901957988739013671875, [64, 88, 247, 192]
1534707217.902535915374755859375, [63, 224, 247, 72]
1534707217.9031031131744384765625, [64, 216, 247, 24]
1534707217.903665065765380859375, [64, 176, 246, 232]
1534707217.9042279720306396484375, [64, 240, 247, 144]
1534707217.90478992462158203125, [64, 16, 247, 200]
1534707217.905354022979736328125, [64, 112, 248, 72]
1534707217.9059140682220458984375, [65, 24, 248, 40]
1534707217.90651702880859375, [64, 144, 247, 176]
1534707217.9070889949798583984375, [64, 48, 247, 224]
1534707217.907701015472412109375, [63, 232, 247, 112]
1534707217.9082739353179931640625, [64, 0, 247, 72]
1534707217.9088408946990966796875, [63, 200, 247, 136]
1534707217.909409999847412109375, [64, 64, 247, 232]
1534707217.9099709987640380859375, [64, 40, 247, 200]
1534707217.91650104522705078125, [63, 80, 248, 8]
1534707217.91899394989013671875, [64, 184, 247, 224]
1534707217.919847965240478515625, [64, 88, 248, 120]
1534707217.920545101165771484375, [64, 120, 247, 224]
1534707217.923059940338134765625, [64, 48, 247, 96]
1534707217.9239499568939208984375, [64, 112, 247, 168]
1534707217.9246718883514404296875, [64, 160, 248, 64]
1534707217.92535305023193359375, [64, 112, 247, 240]
1534707217.9269559383392333984375, [64, 24, 247, 104]
1534707217.9277598857879638671875, [64, 144, 247, 248]
1534707217.930881977081298828125, [64, 232, 248, 32]
1534707217.9318010807037353515625, [63, 152, 247, 240]
1534707217.93255901336669921875, [63, 88, 248, 40]
1534707217.9332649707794189453125, [63, 128, 248, 112]
1534707217.93402004241943359375, [63, 208, 247, 176]
1534707217.934794902801513671875, [63, 184, 247, 232]
1534707217.9390509128570556640625, [63, 224, 247, 184]
1534707217.93995189666748046875, [64, 152, 247, 232]
1534707217.9406569004058837890625, [64, 152, 247, 168]
1534707217.94136905670166015625, [64, 208, 247, 160]
1534707217.94202899932861328125, [64, 152, 248, 64]
1534707217.942739963531494140625, [64, 144, 248, 32]
1534707217.9434430599212646484375, [64, 32, 247, 240]
1534707217.9441249370574951171875, [64, 80, 247, 80]
1534707217.944778919219970703125, [64, 120, 247, 240]
1534707217.9454491138458251953125, [64, 88, 247, 144]
1534707217.9510900974273681640625, [63, 240, 247, 216]
1534707217.9520111083984375, [64, 72, 247, 216]
1534707217.952724933624267578125, [63, 192, 248, 48]
1534707217.9537060260772705078125, [64, 32, 248, 40]
1534707217.9546210765838623046875, [64, 40, 247, 192]
1534707217.9553530216217041015625, [64, 104, 247, 240]
1534707217.9560260772705078125, [64, 16, 247, 128]
1534707217.959105968475341796875, [64, 56, 247, 136]
1534707217.9600429534912109375, [64, 216, 247, 200]
1534707217.9607779979705810546875, [64, 104, 247, 200]
1534707217.96148395538330078125, [64, 200, 247, 216]
1534707217.96216297149658203125, [64, 32, 247, 104]
1534707217.9630448818206787109375, [63, 248, 247, 200]
1534707217.964397907257080078125, [64, 32, 247, 240]
1534707217.9651739597320556640625, [64, 0, 247, 240]
1534707217.9658000469207763671875, [64, 16, 247, 104]
1534707217.96638393402099609375, [64, 8, 247, 192]
1534707217.967217922210693359375, [64, 40, 247, 232]
1534707217.9678099155426025390625, [64, 80, 247, 168]
1534707217.9683759212493896484375, [63, 240, 247, 128]
1534707217.9689309597015380859375, [64, 56, 247, 144]
1534707217.9694879055023193359375, [64, 64, 247, 176]
1534707217.9700400829315185546875, [64, 8, 247, 224]
1534707217.970654964447021484375, [64, 40, 247, 176]
1534707217.9712650775909423828125, [64, 120, 247, 136]
1534707217.971847057342529296875, [63, 232, 247, 96]
1534707217.972412109375, [64, 72, 247, 184]
1534707217.9729630947113037109375, [64, 8, 247, 176]
1534707217.9735739231109619140625, [64, 8, 247, 248]
1534707217.9741508960723876953125, [64, 40, 247, 160]
1534707217.9749529361724853515625, [64, 0, 248, 64]
1534707217.97560596466064453125, [63, 232, 247, 120]
1534707217.9761950969696044921875, [64, 32, 247, 120]
1534707217.976767063140869140625, [64, 80, 247, 0]
1534707217.9773190021514892578125, [64, 64, 247, 136]
1534707217.9778690338134765625, [64, 200, 247, 176]
1534707217.9784119129180908203125, [64, 136, 246, 240]
1534707217.980350017547607421875, [64, 96, 247, 144]
1534707217.9811420440673828125, [64, 96, 247, 216]
1534707217.9817121028900146484375, [64, 104, 247, 184]
1534707217.9822280406951904296875, [64, 136, 247, 184]
1534707217.9830110073089599609375, [64, 16, 247, 240]
1534707217.9835989475250244140625, [64, 32, 247, 112]
1534707217.984137058258056640625, [64, 152, 248, 32]
1534707217.9846498966217041015625, [64, 88, 247, 120]
1534707217.9851510524749755859375, [64, 104, 247, 248]
1534707217.985641956329345703125, [63, 248, 247, 192]
1534707217.9861409664154052734375, [63, 200, 248, 0]
1534707217.9866750240325927734375, [64, 64, 247, 160]
1534707217.987185955047607421875, [64, 24, 247, 168]
1534707217.98768711090087890625, [64, 40, 248, 88]
1534707217.988185882568359375, [64, 88, 247, 232]
1534707217.988687038421630859375, [64, 64, 247, 160]
1534707217.989181995391845703125, [64, 32, 247, 176]
1534707217.98968410491943359375, [63, 192, 246, 232]
1534707217.990170955657958984375, [64, 48, 247, 240]
1534707217.9907009601593017578125, [64, 32, 248, 0]
1534707217.9912030696868896484375, [64, 0, 247, 24]
1534707217.9916999340057373046875, [63, 232, 247, 152]
1534707217.9922449588775634765625, [64, 16, 247, 136]
1534707217.9927539825439453125, [65, 8, 248, 48]
1534707217.9932510852813720703125, [63, 184, 247, 168]
1534707217.99374103546142578125, [64, 16, 248, 72]
1534707217.994225978851318359375, [63, 248, 247, 248]
1534707217.9947850704193115234375, [63, 200, 247, 104]
1534707217.995295047760009765625, [63, 184, 248, 0]
1534707217.995790004730224609375, [64, 16, 247, 176]
1534707217.9962780475616455078125, [64, 128, 247, 192]
1534707217.9967629909515380859375, [64, 32, 247, 104]
1534707217.9972629547119140625, [64, 120, 248, 80]
1534707217.9977490901947021484375, [64, 136, 248, 48]
1534707217.9982349872589111328125, [64, 72, 248, 104]
1534707217.9987900257110595703125, [64, 48, 247, 80]
1534707217.9992930889129638671875, [65, 40, 248, 16]
1534707217.99979496002197265625, [64, 40, 247, 144]
1534707218.000300884246826171875, [64, 64, 247, 240]
1534707218.000792026519775390625, [64, 8, 247, 248]
1534707218.0012838840484619140625, [64, 24, 247, 248]
1534707218.00177097320556640625, [64, 64, 248, 88]
1534707218.002274990081787109375, [64, 192, 247, 216]
1534707218.0031940937042236328125, [64, 136, 247, 200]
1534707218.0037920475006103515625, [64, 152, 247, 216]
1534707218.004322052001953125, [64, 32, 247, 112]
1534707218.0048348903656005859375, [64, 24, 248, 16]
1534707218.0053379535675048828125, [64, 152, 247, 136]
1534707218.005836963653564453125, [64, 88, 247, 192]
1534707218.0063369274139404296875, [64, 184, 247, 176]
1534707218.00691890716552734375, [64, 8, 248, 32]
1534707218.0074250698089599609375, [64, 184, 248, 96]
1534707218.007916927337646484375, [64, 120, 247, 128]
1534707218.008409023284912109375, [63, 144, 247, 200]
1534707218.0088970661163330078125, [64, 64, 248, 72]
1534707218.0093901157379150390625, [64, 96, 247, 232]
1534707218.0098888874053955078125, [64, 56, 247, 96]
1534707218.0103790760040283203125, [64, 128, 247, 216]
1534707218.01093292236328125, [64, 152, 247, 240]
1534707218.0114219188690185546875, [64, 80, 247, 160]
1534707218.0119030475616455078125, [64, 88, 247, 208]
1534707218.0123889446258544921875, [64, 88, 247, 96]
1534707218.01286602020263671875, [64, 120, 247, 144]
1534707218.013392925262451171875, [64, 144, 248, 8]
1534707218.0138909816741943359375, [64, 128, 247, 240]
1534707218.0143721103668212890625, [63, 208, 248, 32]
1534707218.01507091522216796875, [64, 32, 248, 24]
1534707218.0155971050262451171875, [64, 128, 247, 248]
1534707218.0160949230194091796875, [64, 120, 248, 24]
1534707218.01659488677978515625, [64, 104, 247, 232]
1534707218.01710605621337890625, [63, 176, 247, 208]
1534707218.01760101318359375, [64, 160, 247, 184]
1534707218.01809406280517578125, [64, 144, 247, 200]
1534707218.01858997344970703125, [63, 192, 247, 224]
1534707218.019084930419921875, [64, 152, 247, 224]
1534707218.0195739269256591796875, [64, 104, 248, 152]
1534707218.020062923431396484375, [64, 176, 247, 224]
1534707218.0205509662628173828125, [64, 120, 247, 144]
1534707218.02103710174560546875, [64, 32, 248, 32]
1534707218.0215270519256591796875, [64, 112, 248, 48]
1534707218.022018909454345703125, [63, 232, 248, 40]
1534707218.0225150585174560546875, [63, 224, 247, 96]
1534707218.023006916046142578125, [64, 96, 247, 176]
1534707218.0234930515289306640625, [64, 80, 248, 24]
1534707218.0240170955657958984375, [64, 64, 248, 152]
1534707218.0245149135589599609375, [64, 32, 247, 248]
1534707218.0250279903411865234375, [64, 88, 248, 40]
1534707218.0255129337310791015625, [64, 40, 248, 88]
1534707218.0260069370269775390625, [64, 96, 248, 8]
1534707218.0265200138092041015625, [63, 200, 247, 248]
1534707218.027020931243896484375, [64, 40, 247, 232]
1534707218.0275089740753173828125, [64, 96, 247, 248]
1534707218.027996063232421875, [64, 56, 247, 168]
1534707218.028480052947998046875, [63, 240, 247, 216]
1534707218.02939701080322265625, [63, 184, 248, 88]
1534707218.03067302703857421875, [63, 232, 248, 40]
1534707218.031447887420654296875, [64, 120, 248, 88]
1534707218.0319499969482421875, [64, 104, 247, 160]
1534707218.0324389934539794921875, [64, 40, 247, 152]
1534707218.0329329967498779296875, [64, 0, 248, 8]
1534707218.0334339141845703125, [64, 152, 247, 248]
1534707218.033917903900146484375, [64, 176, 248, 24]
1534707218.03439998626708984375, [64, 104, 247, 232]
1534707218.03495693206787109375, [63, 200, 248, 8]
1534707218.03551006317138671875, [64, 120, 248, 32]
1534707218.036016941070556640625, [63, 232, 248, 72]
1534707218.036511898040771484375, [64, 64, 248, 0]
1534707218.037003993988037109375, [64, 72, 248, 8]
1534707218.0374939441680908203125, [64, 72, 248, 0]
1534707218.03798007965087890625, [64, 64, 247, 112]
1534707218.038487911224365234375, [64, 72, 247, 120]
1534707218.0390999317169189453125, [64, 72, 248, 24]
1534707218.0396149158477783203125, [63, 200, 247, 152]
1534707218.0401060581207275390625, [64, 80, 247, 168]
1534707218.0405900478363037109375, [64, 64, 247, 192]
1534707218.0410709381103515625, [63, 144, 247, 176]
1534707218.0415499210357666015625, [64, 184, 247, 112]
1534707218.0420229434967041015625, [64, 72, 247, 144]
1534707218.0425319671630859375, [64, 120, 248, 64]
1534707218.0431520938873291015625, [64, 8, 247, 240]
1534707218.0436699390411376953125, [64, 160, 247, 128]
1534707218.04446506500244140625, [64, 216, 247, 184]
1534707218.0450260639190673828125, [64, 96, 248, 96]
1534707218.0455501079559326171875, [63, 112, 247, 136]
1534707218.0460479259490966796875, [64, 72, 248, 96]
1534707218.046595096588134765625, [64, 216, 248, 8]
1534707218.04712009429931640625, [64, 48, 247, 184]
1534707218.047626972198486328125, [64, 128, 247, 72]
1534707218.0481250286102294921875, [63, 208, 248, 104]
1534707218.0486209392547607421875, [64, 136, 247, 176]
1534707218.049108028411865234375, [64, 64, 248, 8]
1534707218.0495970249176025390625, [64, 240, 247, 208]
1534707218.0500850677490234375, [64, 104, 247, 96]
1534707218.0505878925323486328125, [64, 120, 248, 80]
1534707218.0510768890380859375, [64, 112, 247, 232]
1534707218.05156993865966796875, [63, 240, 247, 216]
1534707218.052053928375244140625, [63, 232, 248, 0]
1534707218.052546977996826171875, [64, 192, 247, 152]
1534707218.0530469417572021484375, [63, 248, 248, 32]
1534707218.0535418987274169921875, [63, 224, 248, 16]
1534707218.0540320873260498046875, [63, 224, 247, 152]
1534707218.054523944854736328125, [64, 64, 247, 112]
1534707218.0550110340118408203125, [63, 200, 247, 184]
1534707218.055510997772216796875, [64, 72, 247, 120]
1534707218.055995941162109375, [64, 120, 247, 216]
